"outbreak_number","start_weekday","country","location","temporal_scale","spatial_scale","population","area","who_region","start_date","end_date","total_suspected_cases","total_confirmed_cases","total_deaths","duration","right_censored","EpiPeriod","location_period_id","threshold","cfr","confirmed_prop","population_density","attack_rate","time_to_peak..weeks.","total_suspected_cases.1","mean_R0","definition","pop_cat","confirmed_attackrate","rural_urban"
1,"Monday","COD","afr::cod::kinshasa","weekly","admin1",7276523,10978.55927,"AFR","12/18/2017","2/11/2018",987.75,NA,NA,8,"yes","complete","9623",1.72884769277854,NA,NA,662.79398061673,0.135744778,4,987.75,2.62,"old_definition",">1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::kinshasa::bandalungwahealthdistrict","weekly","admin2",514564,5.880199467,"AFR","1/1/2018","2/4/2018",19,NA,0,5,"yes","complete","14430",0.971696426489222,0,NA,87507.9158262847,0.036924424,3,19,2.11,"old_definition","100,000-1,000,000",NA,"Urban settings"
1,"Monday","COD","afr::cod::kinshasa::barumbuhealthdistrict","weekly","admin2",120871,4.207218576,"AFR","1/9/2012","2/12/2012",9,NA,1,5,"no","complete","14431",2.23378643347039,11.1,NA,28729.4320027741,0.074459158,3,9,1.9,"old_definition","100,000-1,000,000",NA,"Urban settings"
1,"Monday","COD","afr::cod::kinshasa::binzameteohealthdistrict","weekly","admin2",497017,47.70857271,"AFR","5/28/2012","7/29/2012",33,NA,0,9,"no","complete","14432",0.804801445423396,0,NA,10417.7713095957,0.066396007,3,33,1.81,"old_definition","100,000-1,000,000",NA,"Urban settings"
1,"Monday","COD","afr::cod::kinshasa::bumbuhealthdistrict","weekly","admin2",377147,4.337750781,"AFR","1/1/2018","2/4/2018",32,NA,0,5,"no","complete","14435",1.85604021774003,0,NA,86945.2900918053,0.084847454,3,32,2.21,"old_definition","100,000-1,000,000",NA,"Urban settings"
1,"Monday","COD","afr::cod::kinshasa::gombehealthdistrict","weekly","admin2",26511,12.62342419,"AFR","8/1/2011","9/18/2011",11,NA,0,7,"no","complete","14436",5.65802874278601,0,NA,2100.14332093834,0.414907833,5,11,1.95,"old_definition","10,000-100,000",NA,"Urban settings"
1,"Monday","COD","afr::cod::kinshasa::kingasanihealthdistrict","weekly","admin2",164167,9.347666318,"AFR","2/27/2012","5/6/2012",31.5,NA,0,10,"no","complete","14443",1.4010123837312,0,NA,17562.3513308212,0.191877728,8,31.5,1.97,"old_definition","100,000-1,000,000",NA,"Urban settings"
1,"Monday","COD","afr::cod::kinshasa::matetehealthdistrict","weekly","admin2",227067,4.703809002,"AFR","7/11/2011","10/2/2011",20.16666667,NA,0.333333333,12,"no","complete","14459",1.10099662214236,1.7,NA,48273.0059624985,0.088813489,4,20.16666667,1.85,"old_definition","100,000-1,000,000",NA,"Urban settings"
1,"Monday","COD","afr::cod::kinshasa::montngafulaihealthdistrict","weekly","admin2",225319,399.5076778,"AFR","7/18/2011","8/28/2011",7.5,NA,0,6,"no","complete","14460",0.798867383576174,0,NA,563.991664042057,0.033286067,3,7.5,1.96,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::kinshasa::montngafulaiihealthdistrict","weekly","admin2",130034,128.6078382,"AFR","6/5/2017","7/16/2017",58.16666667,NA,2,6,"yes","complete","14461",8.61313195010536,3.4,NA,1011.08922924108,0.447315816,3,58.16666667,2.07,"old_definition","100,000-1,000,000",NA,"Urban settings"
1,"Monday","COD","afr::cod::kinshasa::ngabahealthdistrict","weekly","admin2",145644,2.778802682,"AFR","7/18/2011","8/21/2011",3.5,NA,0.5,5,"no","complete","14464",0.823926835297026,14.3,NA,52412.5015940948,0.024031132,3,3.5,1.93,"old_definition","100,000-1,000,000",NA,"Urban settings"
1,"Monday","COD","afr::cod::kinshasa::nselehealthdistrict","weekly","admin2",140698,821.9405211,"AFR","9/19/2011","11/13/2011",9,NA,0,8,"no","complete","14466",0.923964804048387,0,NA,171.177836337481,0.063966673,3,9,1.93,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::kinshasa::policehealthdistrict","weekly","admin2",1674,0.082843555,"AFR","8/29/2011","10/30/2011",21,NA,0,9,"no","complete","14467",161.290322580645,0,NA,20206.7620106356,12.54371345,6,21,2.03,"old_definition","<10,000",NA,"Urban settings"
1,"Monday","COD","afr::cod::kongocentral","weekly","admin1",3040519,54118.17999,"AFR","12/5/2016","1/1/2017",77,NA,3,4,"yes","complete","3457",0.384802726113535,3.9,NA,56.1829499913306,0.02532462,4,77,2.31,"old_definition",">1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::kongocentral::bomabunguhealthdistrict","weekly","admin2",54684,2595.452524,"AFR","2/13/2012","4/8/2012",33.5,NA,0,8,"no","complete","14472",4.93745885450955,0,NA,21.0691582659826,0.612603196,4,33.5,1.91,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::kongocentral::gombematadihealthdistrict","weekly","admin2",80574,2754.594053,"AFR","6/26/2017","7/30/2017",19,NA,0,5,"yes","complete","14474",5.33670911212054,0,NA,29.2507710572626,0.235807894,3,19,1.81,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::kongocentral::kitonahealthdistrict","weekly","admin2",13781,148.3766923,"AFR","3/26/2012","10/28/2012",95.5,NA,4,31,"no","complete","14481",13.0614614324069,4.2,NA,92.8784688914379,6.929627141,18,95.5,1.9,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::kwilu::bandunduhealthdistrict","weekly","admin2",239376,1674.129262,"AFR","6/19/2017","10/8/2017",122.1666667,NA,11.83333333,16,"yes","complete","14499",1.71278657843727,9.7,NA,142.985374805545,0.510353501,8,122.1666667,1.92,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::kwilu::ipamuhealthdistrict","weekly","admin2",274359,3356.714999,"AFR","8/21/2017","10/8/2017",166,NA,9,7,"no","complete","14502",10.6794382542581,5.4,NA,81.7343742562995,0.605045225,3,166,2.05,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::lomami","weekly","admin1",3816640,54123.66022,"AFR","1/22/2018","2/25/2018",64,NA,NA,5,"yes","complete","14507",0.37467510690031,NA,NA,70.5170342228566,0.016768676,3,64,1.8,"old_definition",">1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::lualaba","weekly","admin1",3675600,121836.0468,"AFR","11/18/2019","1/19/2020",190,NA,7,9,"yes","complete","14516",0.46250952225487,3.7,NA,30.1684115377913,0.051692237,5,190,1.6,"old_definition",">1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::lualaba::dilalahealthdistrict","weekly","admin2",138657,3635.266045,"AFR","12/9/2019","12/29/2019",11,NA,0,3,"yes","complete","14517",2.66845525289023,0,NA,38.142187747362,0.079331989,3,11,2,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::lualaba::fungurumehealthdistrict","weekly","admin2",331472,3543.701339,"AFR","10/30/2017","1/7/2018",160,NA,5,10,"yes","complete","14518",3.83139450692668,3.1,NA,93.5383567322686,0.48269528,5,160,2.18,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::lualaba::kanzenzehealthdistrict","weekly","admin2",69864,3716.718394,"AFR","12/24/2018","1/27/2019",39,NA,0,5,"yes","complete","14967",12.8821710752319,0,NA,18.7972271756675,0.558220796,3,39,1.86,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::lualaba::manikahealthdistrict","weekly","admin2",117227,7267.15842,"AFR","2/4/2019","3/31/2019",109,NA,9,8,"yes","complete","14969",11.942641200406,8.3,NA,16.1310643342216,0.929816204,5,109,2.03,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::maindombe::mushiehealthdistrict","weekly","admin2",106226,10536.30259,"AFR","6/26/2017","7/30/2017",53,NA,5,5,"yes","complete","14536",12.5204752132246,9.4,NA,10.0819048326136,0.498935937,3,53,2.37,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::maindombe::niokihealthdistrict","weekly","admin2",74552,6430.034082,"AFR","9/4/2017","9/24/2017",12,NA,0,3,"yes","complete","14537",5.36538255177594,0,NA,11.5943397887576,0.160961055,3,12,1.84,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::maniema::alungulihealthdistrict","weekly","admin2",67912,71.07744148,"AFR","10/19/2015","11/22/2015",137,NA,0,5,"yes","complete","14544",48.1505477676994,0,NA,955.4648927411,2.017313974,3,137,1.79,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::maniema::kailohealthdistrict","weekly","admin2",134713,22776.84676,"AFR","10/19/2015","11/15/2015",31,NA,3,4,"yes","complete","14548",4.67660879053989,9.7,NA,5.91447101609248,0.230117457,3,31,1.83,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::maniema::kasongohealthdistrict","weekly","admin2",333635,5524.105916,"AFR","1/30/2017","3/19/2017",60,NA,0,7,"yes","complete","14550",3.08720607849896,0,NA,60.3961989638288,0.179837045,3,60,2.16,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::maniema::lubutuhealthdistrict","weekly","admin2",111744,10558.08445,"AFR","8/29/2011","10/2/2011",98.83333333,NA,1.333333333,5,"no","complete","14554",22.6410366552119,1.3,NA,10.5837380378218,0.884457466,3,98.83333333,2.74,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::maniema::saramabilahealthdistrict","weekly","admin2",195666,4361.566842,"AFR","8/22/2016","10/2/2016",356,NA,11,6,"yes","complete","14560",24.5315997669498,3.1,NA,44.8614012092675,1.819425675,3,356,1.56,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::mongala::bosondjohealthdistrict","weekly","admin2",124681,4025.844943,"AFR","2/20/2017","3/19/2017",15,NA,1,4,"yes","complete","14229",3.20818729397422,6.7,NA,30.9701445945629,0.120306903,3,15,1.93,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::mongala::bumbahealthdistrict","weekly","admin2",99973,1428.453505,"AFR","3/28/2016","6/5/2016",203,NA,4,10,"yes","complete","14233",13.7036999989997,2,NA,69.9868771717565,2.030528096,6,203,1.9,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::mongala::lolohealthdistrict","weekly","admin2",135650,2768.789465,"AFR","2/6/2017","3/19/2017",80,NA,8,6,"yes","complete","14249",9.36232952451161,10,NA,48.9925296649451,0.589751274,3,80,2.22,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::mongala::pimohealthdistrict","weekly","admin2",203733,6079.229,"AFR","7/4/2016","7/24/2016",26,NA,4,3,"yes","complete","14564",4.27029494485429,15.4,NA,33.5129668581328,0.127617571,3,26,1.84,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::mongala::yamalukahealthdistrict","weekly","admin2",263026,4227.432643,"AFR","3/28/2016","5/1/2016",22,NA,4,5,"yes","complete","14565",2.01500992297339,18.2,NA,62.2188505913943,0.083641723,3,22,2.06,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::mongala::yambukuhealthdistrict","weekly","admin2",138904,5522.941937,"AFR","2/6/2017","3/26/2017",76,NA,6,7,"yes","complete","14566",6.98324022346369,7.9,NA,25.1503639879747,0.547136963,6,76,1.77,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::alimbongohealthdistrict","weekly","admin2",305475,3265.819974,"AFR","8/15/2016","9/18/2016",99,NA,4,5,"yes","complete","14572",7.95482445371962,4,NA,93.5369991095535,0.324084744,3,99,2.55,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::binzahealthdistrict","weekly","admin2",258381,1230.302864,"AFR","3/4/2019","4/7/2019",395,NA,8,5,"no","complete","14575",36.6513017598043,2,NA,210.014141688611,1.528748792,3,395,2.43,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::birambizohealthdistrict","weekly","admin2",90647,387.1602037,"AFR","6/13/2011","8/7/2011",65,NA,0,8,"no","complete","14576",9.92862422363674,0,NA,234.133051728219,0.717067243,3,65,2.26,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::iteberohealthdistrict","weekly","admin2",116134,5779.725832,"AFR","11/20/2017","1/7/2018",518,NA,5,7,"yes","complete","14579",54.2476794048255,1,NA,20.0933406489652,4.460364152,4,518,2.57,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::karisimbihealthdistrict","weekly","admin2",136813,36.95548483,"AFR","2/1/2010","3/28/2010",113,NA,0,8,"no","complete","14581",10.4522231074532,0,NA,3702.10269542823,0.825944714,4,113,1.68,"old_definition","100,000-1,000,000",NA,"Urban settings"
1,"Monday","COD","afr::cod::nordkivu::karisimbihealthdistrict::katoyi","weekly","admin3",8895,1.600681271,"AFR","1/25/2010","2/28/2010",27,NA,0,5,"no","complete","15028",67.4536256323777,0,NA,5557.00885688691,3.035289189,3,27,1.75,"old_definition","<10,000",NA,"Urban settings"
1,"Monday","COD","afr::cod::nordkivu::kirotshehealthdistrict","weekly","admin2",454174,1050.024142,"AFR","2/22/2010","5/9/2010",234,NA,0,11,"no","complete","14587",5.94485813807043,0,NA,432.536721617587,0.515220117,3,234,1.88,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::kyondohealthdistrict","weekly","admin2",38950,896.9967528,"AFR","3/15/2010","5/30/2010",88,NA,3,11,"no","complete","14588",16.1745827984596,3.4,NA,43.4226767024702,2.259257636,5,88,2.13,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::luberohealthdistrict","weekly","admin2",182294,1775.570882,"AFR","5/2/2011","6/26/2011",162,NA,5,8,"no","complete","14589",10.2581544099093,3.1,NA,102.667824668686,0.888670302,4,162,2.17,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::maniema","weekly","admin2",2610469,127683.0417,"AFR","11/28/2016","1/1/2017",220,NA,0,5,"yes","complete","4625",1.02280471440189,0,NA,20.444915513005,0.084276036,5,220,1.72,"old_definition",">1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::masisihealthdistrict","weekly","admin2",130080,1133.934687,"AFR","3/15/2010","7/11/2010",89,NA,0,17,"no","complete","14591",2.07564575645756,0,NA,114.715601781393,0.684191547,7,89,1.93,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::mwesohealthdistrict","weekly","admin2",139201,864.0511603,"AFR","6/28/2010","8/22/2010",54,NA,1,8,"no","complete","14594",5.96260084338475,1.9,NA,161.102729092649,0.387926114,3,54,1.82,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::nordkivu","weekly","admin2",7743485,59977.93782,"AFR","12/12/2016","1/1/2017",40,NA,0,3,"yes","complete","10394",0.171757290160696,0,NA,129.10555583353,0.005165632,3,40,1.61,"old_definition",">1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::rutshuruhealthdistrict","weekly","admin2",204314,1031.150009,"AFR","6/7/2010","9/5/2010",12,NA,0,13,"no","complete","14598",0.978885441036836,0,NA,198.141878695363,0.05873292,3,12,1.97,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::vuhovihealthdistrict","weekly","admin2",59789,791.108018,"AFR","10/10/2011","11/27/2011",190.6666667,NA,10.33333333,7,"no","complete","14600",38.8031243205272,5.4,NA,75.5762786365793,3.188988234,4,190.6666667,1.71,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::nordkivu::walikalehealthdistrict","weekly","admin2",200834,7608.648358,"AFR","9/7/2015","9/27/2015",10,NA,1,3,"yes","complete","14601",1.64314807253752,10,NA,26.3954897835219,0.049792176,3,10,1.87,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::bogahealthdistrict","weekly","admin2",49119,1059.114402,"AFR","9/10/2012","11/4/2012",30.5,NA,0.5,8,"no","complete","14612",8.55066267635742,1.6,NA,46.3774261847872,0.620934067,4,30.5,1.83,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::isangihealthdistrict","weekly","admin2",131019,2148.232837,"AFR","3/19/2012","5/6/2012",168.5,NA,5.5,7,"no","complete","14618",15.7992352254253,3.3,NA,60.9891990027336,1.286068794,4,168.5,2.04,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::likatihealthdistrict","weekly","admin2",78067,13085.39802,"AFR","5/28/2012","7/1/2012",29,NA,0,5,"no","complete","14908",9.86332253064675,0,NA,5.96596296732287,0.371472884,3,29,1.76,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::lingahealthdistrict","weekly","admin2",117099,583.3041899,"AFR","5/28/2012","8/5/2012",49,NA,0,10,"no","complete","14623",4.26989128856779,0,NA,200.751172420131,0.418447057,6,49,1.84,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::litahealthdistrict","weekly","admin2",103754,482.7080546,"AFR","5/7/2012","6/10/2012",46,NA,8,5,"no","complete","14624",12.2404919328411,17.4,NA,214.941513843138,0.443355533,3,46,1.77,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::logohealthdistrict","weekly","admin2",239317,266.7059991,"AFR","5/7/2012","7/1/2012",45,NA,7.5,8,"no","complete","14625",2.63249163243731,16.7,NA,897.30640033436,0.188034797,3,45,1.84,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::lowahealthdistrict","weekly","admin2",41831,15026.5966,"AFR","2/21/2011","4/24/2011",609,NA,31,9,"no","complete","14910",91.5588917310129,5.1,NA,2.78379736366916,14.55855784,4,609,2.91,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::lubungahealthdistrict","weekly","admin2",206740,3767.544629,"AFR","2/21/2011","4/24/2011",307,NA,17,9,"no","complete","14626",9.67398664989842,5.5,NA,54.8739352438338,1.484955716,4,307,2.29,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::mangobohealthdistrict","weekly","admin2",21236,108.6418608,"AFR","2/28/2011","4/3/2011",8.5,NA,1,5,"no","complete","14628",9.41796948577887,11.8,NA,195.467933295929,0.400255273,3,8.5,2.08,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::nizihealthdistrict","weekly","admin2",161808,302.1710535,"AFR","3/5/2012","4/22/2012",88,NA,0.5,7,"no","complete","14631",6.98358548403046,0.6,NA,535.484779649815,0.543854287,4,88,2.09,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::nyarambehealthdistrict","weekly","admin2",192103,572.9292759,"AFR","5/7/2012","7/29/2012",255,NA,7,12,"no","complete","14633",7.28775708864515,2.7,NA,335.299674987336,1.327409659,9,255,1.6,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::rethyhealthdistrict","weekly","admin2",240887,664.7453671,"AFR","9/2/2013","10/6/2013",27,NA,2,5,"no","complete","14635",3.03046656731164,7.4,NA,362.374845951747,0.112085742,3,27,1.64,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::tchomiahealthdistrict","weekly","admin2",49714,438.9565552,"AFR","12/19/2011","2/26/2012",970.5,NA,18,10,"no","complete","14638",181.035523192662,1.9,NA,113.254943823197,19.52156421,6,970.5,3.81,"old_definition","10,000-100,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::orientale::yahumahealthdistrict","weekly","admin2",139135,21474.5481,"AFR","6/4/2012","7/8/2012",106,NA,10.5,5,"no","complete","14641",19.621231178352,9.9,NA,6.47906532664126,0.761845638,3,106,2.49,"old_definition","100,000-1,000,000",NA,"Rural settings"
1,"Monday","COD","afr::cod::sankuru::benadibelehealthdistrict","weekly","admin2",67452,13470.48868,"AFR","10/1/2018","11/18/2018",114,NA,0,7,"no","complete","14645",24.7583466761549,0,NA,5.00739071925043,1.690090731,3,114,2.06,"old_definition","10,000-100,000",NA,"Rural settings"
